,tensor,cid
5575,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1780-ae9eedb427f5b2235befd37366fc09d7
5576,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22753335535526276, 0.22753335535526276, 0.07584445178508759, 1.2893556356430054, 0.910133421421051, 0.07584445178508759, 0.9859778881072998, 0.910133421421051]]",1235-0e117c1684b5ebd6093fc17b468455d1
5577,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01279384084045887]]",388-0e117c1684b5ebd6093fc17b468455d1
5578,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1572-109f87b3124b4aa25e9a49c3712b50da
5579,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01279384084045887]]",844-None
5580,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1476-0e117c1684b5ebd6093fc17b468455d1
5581,"[[-0.029859963804483414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1391-d8dd2ff322668978ef960e3b62718caf
5582,"[[0.0, -0.051473651081323624, 0.0, 0.0, -0.025736825540661812, -0.025736825540661812, -0.025736825540661812, 0.0, 0.0, -0.025736825540661812, -0.051473651081323624, -0.07721047848463058, -0.025736825540661812, -0.025736825540661812, 0.0, -0.025736825540661812]]",1301-183abbbe8fae350cc608984e93217b67
5583,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01279384084045887]]",1154-945aba0d61c82ce0703573f9a8cb7028
5584,"[[-2.345266342163086, -3.7311055660247803, -4.050914764404297, -1.172633171081543, -0.42641207575798035, -0.6396180987358093, -0.746221125125885, -0.21320603787899017, -0.42641207575798035, -0.6396180987358093, -0.10660301893949509, 0.0, 0.0, 0.0, -0.10660301893949509, -0.42641207575798035]]",1791-7cff2e687e4d4557864a33ffbcb16738
5585,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1141-8337b9cef94666f2dd2dde02a8292544
5586,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1611-51805c3f19b3608616273cc506430632
5587,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1460-8337b9cef94666f2dd2dde02a8292544
5588,"[[0.0, 0.0, -0.01250237412750721, 0.0, -0.01250237412750721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01250237412750721]]",1231-bf2b729332ba6c513c7e529a879fbb7a
5589,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016622648108750582, 0.0033245296217501163, 0.009973589330911636, 0.0, 0.0, 0.0016622648108750582]]",807-7cff2e687e4d4557864a33ffbcb16738
5590,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1512-109f87b3124b4aa25e9a49c3712b50da
5591,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1785-ae9eedb427f5b2235befd37366fc09d7
5592,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",750-ff0ad3b6b2c6b4ead7e211741c3e6079
5593,"[[0.0, -0.006728023756295443, -0.013456047512590885, -0.013456047512590885, -0.013456047512590885, 0.0, 0.0, -0.006728023756295443, -0.006728023756295443, 0.0, 0.0, 0.0, 0.0, 0.0, -0.006728023756295443, -0.013456047512590885]]",1981-a6ff91bca049d542a6c0e42e195e2beb
5594,"[[0.0, -0.021127896383404732, 0.0, -0.042255792766809464, 0.0, -0.042255792766809464, 0.0, 0.0, 0.0, -0.021127896383404732, -0.021127896383404732, -0.021127896383404732, 0.0, 0.0, 0.0, -0.021127896383404732]]",1418-bf2b729332ba6c513c7e529a879fbb7a
5595,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1752-None
5596,"[[-0.16126598417758942, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1259-945aba0d61c82ce0703573f9a8cb7028
5597,"[[-0.3118267357349396, -0.062365349382162094, 0.0, -0.062365349382162094, -0.37419208884239197, -0.062365349382162094, -0.6860188245773315, -0.6236534714698792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.6236534714698792, -0.12473069876432419]]",964-8337b9cef94666f2dd2dde02a8292544
5598,"[[0.0, 0.0, 0.0, 0.0, -0.0019132279558107257, -0.0019132279558107257, -0.0019132279558107257, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0019132279558107257, 0.0, 0.0, -0.0019132279558107257]]",1146-0af607c2fa9f1ba55a2f31b9f4799d25
5599,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1245-8c30f7084880dafa1075f78d20d66cde
5600,"[[0.0, -0.01444394513964653, 0.0, -0.007221972569823265, 0.0, 0.0, 0.0, 0.0, -0.007221972569823265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.007221972569823265]]",1390-ae9eedb427f5b2235befd37366fc09d7
5601,"[[-0.010663451626896858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010663451626896858]]",897-ff0ad3b6b2c6b4ead7e211741c3e6079
5602,"[[-0.012631949968636036, 0.0, -0.012631949968636036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",2001-ae9eedb427f5b2235befd37366fc09d7
5603,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",802-8c30f7084880dafa1075f78d20d66cde
5604,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1592-None
5605,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.1351410448551178, -0.03378526121377945]]",1460-0e117c1684b5ebd6093fc17b468455d1
5606,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1190-dc7f74209b018e293a574b44e2aad001
5607,"[[-0.029859963804483414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1248-2096785ca2e9aa336da5ac31a4e301d9
5608,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.691637396812439]]",1039-373a0f8f67485c5f87a436232be6704a
5609,"[[-27.504047393798828, -12.586597442626953, -17.597929000854492, -13.635480880737305, -7.9248948097229, -10.488831520080566, -11.18808650970459, -5.244415760040283, -12.236969947814941, -10.255745887756348, -7.458724498748779, -10.605374336242676, -7.808351993560791, -11.3046293258667, -7.225639343261719, -3.030106782913208]]",668-a31863de508e32f7083b20e47159a977
5610,"[[-0.07029028236865997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",959-3f5a52933066b830ff5b6a209b63944a
5611,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1920170783996582, 0.2880256175994873]]",828-dd5bfb1593b5f51e80129bcba8f4a805
5612,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.471949100494385]]",1246-0e117c1684b5ebd6093fc17b468455d1
5613,"[[0.0029096368234604597, 0.0, 0.0029096368234604597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029096368234604597, 0.0029096368234604597, 0.008728910237550735, 0.0029096368234604597, 0.005819273646920919, 0.005819273646920919, 0.0, 0.0029096368234604597]]",894-945aba0d61c82ce0703573f9a8cb7028
5614,"[[-0.011500558815896511, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011500558815896511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1501-736e938d8e3fd4364e2a65365541da11
5615,"[[-0.4853842258453369, -0.3640381693840027, -0.3640381693840027, -0.4853842258453369, -0.24269211292266846, -2.1842288970947266, -0.4853842258453369, 0.0, -0.3640381693840027, 0.0, 0.0, 0.0, -0.24269211292266846, -0.12134605646133423, 0.0, -0.12134605646133423]]",1034-a8ec907a5ac10f3960aabf52e1f65f1c
5616,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1418-10c1be7f5927ae38aade8a43768f8b63
5617,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009705187752842903, 0.05823112651705742]]",1188-bc60740bd945df22b941326f4ee149a4
5618,"[[-0.012686338275671005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012686338275671005, -0.012686338275671005]]",1614-4360931f5f47840af7beac1fa731f6b7
5619,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1692-a8ec907a5ac10f3960aabf52e1f65f1c
5620,"[[0.03902258351445198, 0.19023509323596954, 0.0, 0.01463346928358078, 0.0, 0.0, 0.09267863631248474, 0.0, 0.0, 0.004877822939306498, 0.0, 0.004877822939306498, 0.0, 0.02926693856716156, 0.0, 0.0243891142308712]]",195-0e117c1684b5ebd6093fc17b468455d1
5621,"[[-0.06695432215929031, -0.16738580167293549, -0.16738580167293549, -0.33477160334587097, -0.26781728863716125, 0.0, 0.0, -0.03347716107964516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03347716107964516]]",1286-89b7fffd8b0ee20aa30976e16d5030b2
5622,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",393-a8ec907a5ac10f3960aabf52e1f65f1c
5623,"[[-0.044472936540842056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.35578349232673645, -0.044472936540842056, 0.0, 0.0, 0.0, -0.044472936540842056]]",1629-8337b9cef94666f2dd2dde02a8292544
5624,"[[0.1017375960946083, 0.1017375960946083, 0.2034751921892166, 0.0, 0.2034751921892166, 0.05086879804730415, 0.05086879804730415, 0.15260639786720276, 0.7630319595336914, 0.5086879730224609, 0.05086879804730415, 0.3052127957344055, 0.6612944006919861, 0.3560815751552582, 1.119113564491272, 0.3052127957344055]]",887-d8dd2ff322668978ef960e3b62718caf
5625,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1460-183abbbe8fae350cc608984e93217b67
5626,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018877455964684486, 0.0, 0.0, 0.0, 0.0, 0.0, -0.018877455964684486]]",934-cd130f9088f23d67bce0e13c9eb329b0
5627,"[[0.02106230892241001, 0.010531154461205006, 0.015796732157468796, 0.04212461784482002, 0.010531154461205006, 0.010531154461205006, 0.03685903921723366, 0.015796732157468796, 0.03685903921723366, 0.010531154461205006, 0.015796732157468796, 0.010531154461205006, 0.015796732157468796, 0.04212461784482002, 0.015796732157468796, 0.010531154461205006]]",1236-ff0ad3b6b2c6b4ead7e211741c3e6079
5628,"[[-3.717073440551758, -2.973658800125122, -2.2302441596984863, -2.973658800125122, -2.2302441596984863, -3.717073440551758, -4.460488319396973, -3.717073440551758, -5.947317600250244, -2.973658800125122, -5.947317600250244, -7.434146881103516, -11.894635200500488, 0.0, -89.20976257324219, -1.486829400062561]]",887-e7eb4484fe23419d9204e2625a089d3f
5629,"[[-0.004744627047330141, 0.0, -0.004744627047330141, 0.0, 0.0, -0.01423388160765171, 0.0, -0.004744627047330141, 0.0, -0.004744627047330141, 0.0, 0.0, 0.0, -0.023723134770989418, -0.004744627047330141, -0.004744627047330141]]",747-None
5630,"[[-0.09112446755170822, -0.03037482313811779, -0.03037482313811779, -0.03037482313811779, -0.09112446755170822, -0.03037482313811779, -0.06074964627623558, -0.03037482313811779, 0.0, 0.0, -0.06074964627623558, -0.09112446755170822, 0.0, -0.03037482313811779, -0.06074964627623558, -0.03037482313811779]]",1285-61e929f953da686a11f1ecb80937d508
5631,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1694-c98f23c5f01e87429e00db4566cca238
5632,"[[0.0, 0.0, 0.0, -0.007376089692115784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.007376089692115784]]",1597-None
5633,"[[0.0, 0.051720768213272095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32756486535072327, 0.2586038410663605]]",1802-0e117c1684b5ebd6093fc17b468455d1
5634,"[[1.939712643623352, 1.4547845125198364, 16.245094299316406, 0.7273922562599182, 0.0, 1.2123204469680786, 5.091745853424072, 0.484928160905838, 0.0, 0.242464080452919, 0.0, 0.0, 3.3944971561431885, 20.12451934814453, 0.0, 0.969856321811676]]",896-183abbbe8fae350cc608984e93217b67
5635,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1224-0e117c1684b5ebd6093fc17b468455d1
5636,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.005519240628927946]]",1204-b27ddc7d85a1eaa205375d2905b9ce9a
5637,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02029324881732464, -0.01014662440866232, 0.0, -0.04058649763464928, -0.01014662440866232, -0.01014662440866232, -0.02029324881732464]]",1299-0af607c2fa9f1ba55a2f31b9f4799d25
5638,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1034-d652fe8e03e91d2a282fe613952fea13
5639,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1584-ff0ad3b6b2c6b4ead7e211741c3e6079
5640,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1344-fd82b68a47bb5248ec144c8ad85c589d
5641,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1718-None
5642,"[[-0.04391802102327347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",574-ff0ad3b6b2c6b4ead7e211741c3e6079
5643,"[[-0.10044676810503006, -0.8537975549697876, -0.1506701558828354, 0.0, 0.0, 0.0, -0.45201045274734497, -0.3013403117656708, -0.3515636920928955, -0.45201045274734497, -0.05022338405251503, -0.703127384185791, -0.25111693143844604, -0.40178707242012024, -0.7533507347106934, -0.05022338405251503]]",678-8337b9cef94666f2dd2dde02a8292544
5644,"[[-0.029859963804483414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1119-a8ec907a5ac10f3960aabf52e1f65f1c
5645,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04095355048775673]]",1140-0e117c1684b5ebd6093fc17b468455d1
5646,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1455-d7d9e72eff41400fa8f0f13b917082de
5647,"[[0.0, 0.0, 0.0, -0.0020759394392371178, 0.0, 0.0, -0.0020759394392371178, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0020759394392371178, 0.0, -0.0020759394392371178, -0.0020759394392371178]]",1752-6e3448396e2ee63902a0af2aef147abd
5648,"[[1.821039080619812, 0.0, 0.0, 0.0, 0.03958780691027641, 0.03958780691027641, 0.03958780691027641, 0.19793903827667236, 0.3562902510166168, 0.19793903827667236, 0.11876341700553894, 0.15835122764110565, 0.15835122764110565, 0.23752683401107788, 0.07917561382055283, 0.03958780691027641]]",904-bf2b729332ba6c513c7e529a879fbb7a
5649,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1501-945aba0d61c82ce0703573f9a8cb7028
5650,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1498-0af607c2fa9f1ba55a2f31b9f4799d25
5651,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.008462970145046711, 0.0, 0.0, 0.0, 0.0, -0.008462970145046711, -0.008462970145046711, -0.008462970145046711]]",1391-ff0ad3b6b2c6b4ead7e211741c3e6079
5652,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1263-b27ddc7d85a1eaa205375d2905b9ce9a
5653,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",655-61e929f953da686a11f1ecb80937d508
5654,"[[-0.17910784482955933, -0.059702616184949875, -0.059702616184949875, -0.17910784482955933, -0.17910784482955933, -0.059702616184949875, -0.059702616184949875, -0.17910784482955933, 0.0, 0.0, -0.41791832447052, -0.059702616184949875, 0.0, 0.0, 0.0, -0.059702616184949875]]",1012-3953701085a61d85aa3495dcf7538988
5655,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",823-a8ec907a5ac10f3960aabf52e1f65f1c
5656,"[[-0.02241983264684677, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011209916323423386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",672-d652fe8e03e91d2a282fe613952fea13
5657,"[[-0.16535891592502594, -0.02755981869995594, -0.11023927479982376, -0.05511963739991188, -0.02755981869995594, 0.0, -0.38583746552467346, -0.2755981981754303, -0.08267945796251297, -0.2755981981754303, 0.0, -0.02755981869995594, 0.0, 0.0, 0.0, -0.02755981869995594]]",1236-89b7fffd8b0ee20aa30976e16d5030b2
5658,"[[-24.59536361694336, -23.03375244140625, -19.910531997680664, -21.47214126586914, -26.93777847290039, -30.060998916625977, -29.280193328857422, -24.59536361694336, -30.451400756835938, -32.01301193237305, -26.156972885131836, -22.64335060119629, -14.054492950439453, -18.348920822143555, -24.98576545715332, -14.835298538208008]]",1228-109f87b3124b4aa25e9a49c3712b50da
5659,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1693-3953701085a61d85aa3495dcf7538988
5660,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006236564368009567]]",1646-40707f1a2c89cf380dfcc9f35187801f
5661,"[[-0.0907132625579834, -0.0907132625579834, -0.0907132625579834, -0.06803494691848755, -0.06803494691848755, -0.1360698938369751, -0.06803494691848755, -0.1360698938369751, -0.11339157819747925, -0.06803494691848755, -0.0453566312789917, -0.1360698938369751, -0.02267831563949585, -0.11339157819747925, -0.02267831563949585, -0.0453566312789917]]",802-183abbbe8fae350cc608984e93217b67
5662,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",898-ff0ad3b6b2c6b4ead7e211741c3e6079
5663,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",530-00cd589134bd6ca0b319fa06e38d4f19
5664,"[[19.889787673950195, 4.972446918487549, 8.7017822265625, 7.458670616149902, 6.2155585289001465, 6.837114334106445, 8.080225944519043, 4.35089111328125, 5.594002723693848, 4.972446918487549, 13.05267333984375, 26.1053466796875, 35.42868423461914, 42.26580047607422, 30.45623779296875, 36.67179489135742]]",653-bc60740bd945df22b941326f4ee149a4
5665,"[[0.0, -0.031659144908189774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015829572454094887]]",1747-945aba0d61c82ce0703573f9a8cb7028
5666,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1056-None
5667,"[[-23.374225616455078, -26.224740982055664, -22.234018325805664, -26.224740982055664, -14.82267951965332, -29.07525634765625, -14.82267951965332, -9.691751480102539, -12.542266845703125, -14.252575874328613, -7.41133975982666, -10.261855125427246, -17.673194885253906, -15.392782211303711, -41.047420501708984, -2.850515365600586]]",1034-c98f23c5f01e87429e00db4566cca238
5668,"[[0.0, -0.028533929958939552, -0.057067859917879105, 0.0, -0.057067859917879105, -0.0856017917394638, -0.028533929958939552, -0.057067859917879105, -0.028533929958939552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028533929958939552]]",1152-ae9eedb427f5b2235befd37366fc09d7
5669,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1390-00cd589134bd6ca0b319fa06e38d4f19
5670,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1165-a8ec907a5ac10f3960aabf52e1f65f1c
5671,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1079-7cff2e687e4d4557864a33ffbcb16738
5672,"[[-0.025621099397540092, -0.012810549698770046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012810549698770046]]",1791-945aba0d61c82ce0703573f9a8cb7028
5673,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012664112262427807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012664112262427807]]",1264-a8ec907a5ac10f3960aabf52e1f65f1c
5674,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",653-945aba0d61c82ce0703573f9a8cb7028
5675,"[[-1.010421633720398, 0.0, -0.20208433270454407, 0.0, -3.6375179290771484, -2.2229275703430176, -3.4354336261749268, -1.6166746616363525, 0.0, 0.0, -0.40416866540908813, 0.0, 0.0, 0.0, -5.456276893615723, -2.2229275703430176]]",964-None
5676,"[[-0.0518132746219635, -0.06908436864614487, -0.034542184323072433, -0.06908436864614487, 0.0, 0.0, -0.017271092161536217, -0.017271092161536217, -0.017271092161536217, -0.017271092161536217, -0.034542184323072433, 0.0, 0.0, 0.0, 0.0, 0.0]]",196-None
5677,"[[0.0032451588194817305, 0.0, 0.0008112897048704326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002433869056403637, 0.0, 0.0008112897048704326, 0.0, 0.0016225794097408652, 0.0, 0.0008112897048704326, 0.0032451588194817305]]",1154-7cff2e687e4d4557864a33ffbcb16738
5678,"[[-0.12449207156896591, -0.14524075388908386, -0.33197885751724243, -0.20748677849769592, 0.0, 0.0, 0.0, 0.0, -0.020748678594827652, -0.041497357189655304, 0.0, -0.020748678594827652, -0.020748678594827652, 0.0, -0.020748678594827652, -0.020748678594827652]]",943-e956b418509df39eb3f2374e0de9e104
5679,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1985-a8ec907a5ac10f3960aabf52e1f65f1c
5680,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",647-a8ec907a5ac10f3960aabf52e1f65f1c
